,time,low,high,open,close,volume
0,20:00:00,6809.0,6877.13,6876.92,6837.81,167.74094131
1,20:05:00,6834.77,6845.0,6837.78,6838.21,33.77643817
2,20:10:00,6827.8,6850.0,6838.38,6838.22,32.40011375
3,20:15:00,6825.46,6846.59,6841.51,6827.37,43.06652477
4,20:20:00,6821.1,6841.31,6827.36,6839.99,45.22410506
5,20:25:00,6831.63,6844.3,6838.02,6841.32,22.12768447
6,20:30:00,6835.87,6851.87,6841.31,6851.87,16.05179415
7,20:35:00,6850.01,6858.85,6851.88,6854.07,29.196687
8,20:40:00,6843.28,6854.85,6854.06,6849.09,14.7845762
9,20:45:00,6847.04,6858.41,6849.09,6853.97,21.65925923
10,20:50:00,6843.09,6853.97,6853.97,6846.0,21.28897999
11,20:55:00,6841.35,6850.01,6845.18,6841.5,12.71485152
12,21:00:00,6833.34,6842.64,6841.5,6840.22,20.08971391
13,21:05:00,6835.74,6849.03,6840.22,6849.03,23.20687855
14,21:10:00,6847.37,6850.0,6849.03,6848.64,12.96208043
15,21:15:00,6848.53,6856.56,6848.64,6853.97,18.59437272
16,21:20:00,6853.97,6862.69,6853.97,6861.56,12.43251709
17,21:25:00,6858.87,6870.81,6861.5,6866.32,26.25540709
18,21:30:00,6857.66,6869.64,6865.31,6864.33,12.86026998
19,21:35:00,6860.95,6868.33,6864.99,6866.72,13.36211398
20,21:40:00,6864.94,6874.9,6866.66,6873.18,26.22968281
21,21:45:00,6854.16,6873.18,6871.68,6857.31,20.7585212
22,21:50:00,6855.36,6869.29,6858.61,6869.17,16.59881968
23,21:55:00,6865.77,6885.32,6869.3,6884.86,47.14483842
24,22:00:00,6876.12,6884.99,6884.99,6879.93,31.351984
25,22:05:00,6872.67,6882.6,6879.92,6881.6,26.69653614
26,22:10:00,6876.47,6884.9,6882.57,6880.29,7.78661203
27,22:15:00,6880.29,6897.0,6881.03,6897.0,26.5466359
28,22:20:00,6896.99,6905.0,6897.0,6902.82,29.35696552
29,22:25:00,6901.32,6907.76,6902.12,6904.26,30.12758637
30,22:30:00,6894.73,6904.26,6904.26,6898.52,120.09009325
31,22:35:00,6895.56,6908.63,6898.5,6895.56,53.17321062
32,22:40:00,6886.64,6895.55,6895.55,6887.8,31.16346829
33,22:45:00,6886.9,6905.0,6886.9,6903.39,41.22697649
34,22:50:00,6902.75,6912.0,6903.38,6907.22,72.28181395
35,22:55:00,6900.0,6908.87,6906.92,6901.21,23.17570731
36,23:00:00,6893.99,6901.21,6901.2,6896.88,15.23548859
37,23:05:00,6896.74,6909.75,6896.88,6908.08,9.6651934
38,23:10:00,6893.89,6909.57,6908.07,6893.89,13.9117865
39,23:15:00,6893.09,6898.91,6893.09,6896.4,15.12515728
40,23:20:00,6893.65,6898.91,6895.53,6895.39,18.86870887
41,23:25:00,6888.0,6899.0,6895.61,6888.95,13.1125082
42,23:30:00,6888.0,6891.78,6889.82,6890.07,12.1374237
43,23:35:00,6890.06,6899.96,6890.07,6892.4,44.21598368
44,23:40:00,6886.0,6901.38,6892.39,6899.91,31.61996402
45,23:45:00,6896.93,6905.51,6900.14,6905.5,12.94295698
46,23:50:00,6905.5,6909.69,6905.5,6909.68,10.0450041
