,time,low,high,open,close,volume
0,19:00:00,7970.2,8017.47,8017.47,7988.92,255.58388596
1,19:05:00,7963.25,7988.92,7988.91,7972.39,40.32892655
2,19:10:00,7966.83,7993.0,7969.3,7986.67,25.56316552
3,19:15:00,7983.01,8017.47,7986.66,8009.01,81.5312041
4,19:20:00,8003.96,8024.61,8009.01,8023.21,29.01704399
5,19:25:00,8023.0,8043.26,8023.23,8036.33,48.91426735
6,19:30:00,8021.26,8038.88,8036.33,8024.52,12.9130988
7,19:35:00,8024.51,8043.91,8024.51,8040.35,29.40123458
8,19:40:00,8040.35,8050.25,8040.35,8050.0,14.78787795
9,19:45:00,8049.99,8072.92,8050.0,8058.15,42.06951313
10,19:50:00,8050.78,8070.0,8058.18,8070.0,10.35047157
11,19:55:00,8056.68,8073.09,8070.0,8062.66,24.19943998
12,20:00:00,8053.76,8062.48,8062.48,8054.37,8.62495968
13,20:05:00,8055.0,8071.66,8055.0,8060.99,19.13542094
14,20:10:00,8034.99,8062.89,8062.89,8047.39,15.22593357
15,20:15:00,8047.24,8067.41,8047.3,8066.35,7.47016936
16,20:20:00,8063.43,8073.09,8068.64,8073.09,7.10575008
17,20:25:00,8072.56,8075.0,8073.09,8073.85,11.32721459
18,20:30:00,8058.67,8075.0,8070.81,8064.76,5.65803076
19,20:35:00,8058.81,8087.5,8064.74,8081.37,10.31941897
20,20:40:00,8064.25,8081.36,8081.36,8071.43,15.74861208
21,20:45:00,8066.74,8077.01,8071.43,8066.75,3.52211292
22,20:50:00,8052.89,8068.29,8066.75,8062.81,10.46092853
23,20:55:00,8053.8,8064.12,8060.7,8063.76,9.35606568
24,21:00:00,8050.0,8062.97,8062.95,8051.08,16.84137618
25,21:05:00,8050.01,8061.34,8050.01,8057.01,14.21328732
26,21:10:00,8055.17,8063.58,8060.49,8059.42,10.03699547
27,21:15:00,8052.77,8071.3,8059.42,8070.09,7.60878421
28,21:20:00,8068.84,8078.68,8070.09,8076.81,7.35896574
29,21:25:00,8069.97,8078.98,8076.8,8070.17,2.16273178
30,21:30:00,8070.0,8082.3,8070.16,8080.19,2.67417092
31,21:35:00,8070.0,8081.05,8080.18,8071.6,4.66999373
32,21:40:00,8071.59,8106.19,8071.6,8097.45,35.80632772
33,21:45:00,8088.1,8099.32,8098.56,8088.1,19.09698586
34,21:50:00,8078.48,8094.5,8088.09,8081.28,8.92361984
35,21:55:00,8079.67,8092.68,8081.26,8091.52,5.39346372
36,22:00:00,8091.72,8106.7,8091.72,8099.31,7.95804514
37,22:05:00,8083.69,8103.23,8099.31,8084.96,8.39477687
38,22:10:00,8083.44,8093.16,8084.95,8083.45,4.38272621
39,22:15:00,8060.04,8084.54,8084.53,8067.35,10.36221276
40,22:20:00,8066.43,8073.69,8066.84,8070.0,10.07319935
41,22:25:00,8069.99,8079.06,8069.99,8079.06,6.06710344
42,22:30:00,8078.27,8089.05,8079.06,8084.78,7.26746315
43,22:35:00,8084.32,8087.93,8084.55,8086.48,4.51604165
44,22:40:00,8075.02,8085.05,8081.24,8081.98,8.98152808
45,22:45:00,8081.81,8089.07,8081.81,8084.21,4.89360312
46,22:50:00,8083.72,8091.8,8084.21,8089.38,3.87350455
47,22:55:00,8080.0,8090.36,8089.0,8088.19,3.51210774
48,23:00:00,8088.19,8100.0,8088.19,8100.0,60.0406282
49,23:05:00,8093.2,8100.0,8100.0,8097.23,2.78707511
50,23:10:00,8083.16,8097.01,8097.01,8088.81,5.75480212
51,23:15:00,8084.8,8090.0,8088.81,8088.28,2.30126319
52,23:20:00,8084.98,8087.66,8087.41,8087.59,4.2952324
53,23:25:00,8087.58,8096.88,8087.59,8092.96,5.60946161
54,23:30:00,8081.42,8094.76,8093.59,8082.88,7.04533798
55,23:35:00,8080.0,8086.46,8082.88,8080.0,5.78802968
56,23:40:00,8070.32,8080.01,8080.01,8076.63,9.00832368
57,23:45:00,8073.28,8077.41,8076.63,8073.28,5.9544631
58,23:50:00,8068.87,8076.95,8071.87,8073.97,3.14472801
59,23:55:00,8062.94,8072.9,8072.03,8066.52,14.46672556
60,00:00:00,8087.31,8116.09,8116.09,8104.44,99.75150455
61,00:05:00,8090.0,8104.44,8104.44,8093.6,9.54737108
62,00:10:00,8048.53,8094.08,8094.08,8079.58,199.85233058
63,00:15:00,8060.57,8084.99,8079.31,8071.73,13.25534048
64,00:20:00,8059.3,8074.08,8070.03,8063.33,20.81963252
65,00:25:00,8056.6,8065.0,8063.33,8059.06,12.28133232
66,00:30:00,8050.09,8059.98,8059.08,8057.52,9.00685085
67,00:35:00,8057.25,8077.48,8057.53,8077.48,34.32690221
68,00:40:00,8072.1,8082.86,8077.18,8082.86,62.42202467
69,00:45:00,8076.0,8090.0,8081.17,8077.22,12.41944534
70,00:50:00,8067.28,8078.56,8077.05,8072.31,8.01943676
71,00:55:00,8070.68,8093.06,8072.72,8086.54,15.41039709
72,01:00:00,8064.66,8086.54,8086.54,8074.64,8.16636434
73,01:05:00,8069.17,8074.64,8074.64,8069.17,7.80763612
74,01:10:00,8065.26,8072.49,8069.17,8065.27,13.76520228
75,01:15:00,8063.1,8072.44,8065.27,8068.7,8.74010961
76,01:20:00,8067.11,8091.42,8068.71,8083.98,22.53154276
77,01:25:00,8085.3,8117.21,8085.3,8100.01,33.62446633
78,01:30:00,8100.0,8113.75,8100.01,8112.5,11.74974685
79,01:35:00,8112.48,8121.72,8112.49,8112.49,8.6039551
80,01:40:00,8100.26,8112.48,8112.48,8104.74,7.74890533
81,01:45:00,8104.74,8130.67,8104.74,8121.5,25.70381659
82,01:50:00,8116.54,8129.76,8121.49,8119.36,7.26369852
83,01:55:00,8115.19,8119.36,8119.36,8115.2,3.37360122
84,02:00:00,8112.9,8132.09,8115.21,8128.2,12.14273135
85,02:05:00,8128.64,8145.61,8128.64,8142.32,13.05241143
86,02:10:00,8130.31,8140.77,8140.77,8130.31,8.78692452
87,02:15:00,8118.45,8133.55,8125.65,8118.46,3.4416183
88,02:20:00,8101.97,8118.46,8118.45,8103.72,12.47208889
89,02:25:00,8103.2,8112.54,8103.2,8111.16,7.00741336
90,02:30:00,8092.79,8111.09,8111.09,8092.79,6.76597881
91,02:35:00,8081.09,8092.79,8092.79,8081.13,5.27924501
92,02:40:00,8080.43,8089.26,8080.43,8087.04,9.23860214
93,02:45:00,8083.31,8088.09,8088.01,8083.32,1.80592009
94,02:50:00,8061.43,8083.32,8083.32,8066.89,16.73766356
95,02:55:00,8066.88,8076.48,8066.89,8074.79,14.39429435
96,03:00:00,8038.0,8073.13,8073.13,8039.0,33.48876118
97,03:05:00,8039.0,8058.74,8039.0,8048.1,11.98775941
98,03:10:00,8052.48,8063.87,8053.53,8063.87,1.42052871
99,03:15:00,8063.86,8082.47,8063.86,8079.79,4.433245
100,03:20:00,8079.79,8089.32,8079.8,8084.25,3.10504247
101,03:25:00,8084.25,8095.25,8084.25,8086.88,4.57817907
102,03:30:00,8078.53,8097.65,8085.35,8097.65,12.50565928
103,03:35:00,8078.65,8097.65,8097.65,8079.61,1.83753569
104,03:40:00,8076.7,8083.6,8078.5,8078.51,5.04066845
105,03:45:00,8071.71,8081.5,8078.5,8075.8,5.12592569
106,03:50:00,8059.69,8075.8,8075.79,8059.69,14.01806691
107,03:55:00,8052.36,8062.33,8060.24,8054.66,1.71173147
108,04:00:00,8054.64,8071.63,8054.66,8069.54,19.5589237
109,04:05:00,8069.55,8076.22,8069.55,8075.61,3.26862451
110,04:10:00,8072.11,8079.7,8075.62,8077.41,2.13049077
111,04:15:00,8077.4,8094.34,8077.4,8094.33,4.17446332
112,04:20:00,8090.75,8094.76,8094.32,8092.02,5.08473127
113,04:25:00,8092.02,8117.9,8092.02,8116.8,15.94998536
114,04:30:00,8111.31,8120.0,8118.05,8113.51,10.16744047
115,04:35:00,8101.71,8113.51,8113.51,8105.79,3.57158702
116,04:40:00,8099.2,8105.78,8105.78,8099.21,1.6704854
117,04:45:00,8100.0,8108.33,8100.01,8108.33,8.10735822
118,04:50:00,8108.33,8121.9,8108.33,8118.42,1.50644269
119,04:55:00,8109.14,8122.0,8118.42,8109.53,3.7205809
120,05:00:00,8090.0,8110.95,8110.95,8090.0,7.51082836
121,05:05:00,8082.34,8090.97,8083.73,8087.42,5.71680629
122,05:10:00,8087.41,8093.51,8087.42,8093.5,1.75063596
123,05:15:00,8077.39,8094.56,8094.56,8077.98,3.0348066
124,05:20:00,8070.36,8077.5,8077.41,8076.25,6.599034
125,05:25:00,8071.91,8078.7,8075.32,8078.67,0.59893287
126,05:30:00,8073.71,8078.7,8078.7,8073.95,1.09821316
127,05:35:00,8061.39,8073.93,8073.23,8066.91,9.16358105
128,05:40:00,8051.13,8066.85,8065.1,8057.0,23.82202192
129,05:45:00,8057.01,8078.31,8057.01,8077.48,2.22131338
130,05:50:00,8050.96,8078.65,8078.65,8050.96,3.80207526
131,05:55:00,8045.67,8051.84,8050.95,8050.94,5.79691943
132,06:00:00,8022.11,8050.43,8050.43,8023.0,78.9998432
133,06:05:00,8011.81,8029.79,8022.99,8022.26,27.13090906
134,06:10:00,8022.27,8038.28,8022.27,8034.15,28.99624945
135,06:15:00,8029.15,8034.11,8034.11,8030.0,15.95336448
136,06:20:00,8011.56,8031.54,8030.0,8031.54,12.58574053
137,06:25:00,8031.53,8060.7,8031.54,8058.48,16.90448229
138,06:30:00,8048.39,8068.2,8058.48,8051.63,8.12943822
139,06:35:00,8040.64,8057.08,8051.62,8055.2,5.01546751
140,06:40:00,8056.97,8071.09,8056.97,8063.04,10.58619172
141,06:45:00,8046.16,8062.48,8062.48,8046.79,7.04468479
142,06:50:00,8042.76,8052.04,8045.79,8052.03,12.32080582
143,06:55:00,8034.07,8052.04,8052.04,8037.0,8.34663577
144,07:00:00,8017.12,8037.0,8037.0,8024.63,25.34471641
145,07:05:00,8024.62,8034.68,8024.62,8030.46,9.42448088
146,07:10:00,8026.25,8030.46,8029.47,8027.77,2.08014325
147,07:15:00,8027.77,8051.57,8027.77,8050.52,5.57587554
148,07:20:00,8045.0,8059.28,8049.31,8050.0,4.21436214
149,07:25:00,8034.24,8050.0,8050.0,8037.5,19.53604154
150,07:30:00,8030.34,8043.36,8037.09,8030.35,7.05399977
151,07:35:00,8024.0,8034.07,8029.63,8034.07,8.04902671
152,07:40:00,8026.55,8040.23,8034.77,8037.4,3.14034108
