,time,low,high,open,close,volume
0,19:00:00,9752.67,9770.0,9763.01,9770.0,49.50057991
1,19:05:00,9769.99,9812.14,9770.0,9797.0,144.6051823
2,19:10:00,9774.19,9798.21,9797.0,9781.73,58.82762964
3,19:15:00,9764.04,9783.5,9781.8,9774.74,24.23045737
4,19:20:00,9773.03,9780.95,9774.67,9780.95,28.80429993
5,19:25:00,9778.13,9786.0,9780.78,9781.02,66.80750453
6,19:30:00,9779.53,9800.0,9781.03,9793.26,27.42279694
7,19:35:00,9784.3,9800.0,9793.27,9798.96,59.86809715
8,19:40:00,9778.77,9800.0,9799.94,9785.75,25.01069121
9,19:45:00,9758.82,9786.55,9783.57,9768.24,38.16724503
10,19:50:00,9742.1,9768.25,9768.24,9754.26,28.21173334
11,19:55:00,9749.0,9768.25,9750.36,9768.25,19.78190437
12,20:00:00,9758.73,9781.53,9768.25,9781.53,13.80354306
13,20:05:00,9769.55,9789.99,9781.0,9784.75,26.20440047
14,20:10:00,9782.2,9800.0,9784.74,9799.62,36.42647036
15,20:15:00,9785.33,9804.53,9799.61,9800.0,40.96826236
16,20:20:00,9781.48,9800.0,9799.99,9789.14,39.5571518
17,20:25:00,9779.19,9800.0,9789.13,9795.64,14.26460298
18,20:30:00,9795.59,9806.15,9795.64,9799.75,68.65086879
19,20:35:00,9795.72,9810.99,9799.75,9804.18,17.63819192
20,20:40:00,9781.98,9814.35,9803.95,9784.89,58.21696751
21,20:45:00,9769.96,9785.0,9782.38,9776.54,30.33687238
22,20:50:00,9776.54,9794.89,9776.54,9790.01,27.11125037
23,20:55:00,9783.93,9794.75,9790.01,9793.86,30.81947669
24,21:00:00,9793.84,9820.44,9793.84,9814.13,44.89546331
25,21:05:00,9792.79,9818.2,9814.13,9810.49,48.96104258
26,21:10:00,9810.48,9818.19,9810.49,9814.57,42.23157477
27,21:15:00,9797.4,9815.31,9815.26,9805.31,114.42741519
28,21:20:00,9801.86,9824.4,9805.32,9819.92,45.5935633
29,21:25:00,9819.25,9836.33,9819.92,9827.58,47.21282325
30,21:30:00,9826.47,9840.66,9830.6,9835.19,46.47409928
31,21:35:00,9805.95,9835.21,9835.19,9815.37,56.53024676
32,21:40:00,9794.6,9828.97,9818.7,9802.95,64.2733626
33,21:45:00,9771.32,9805.0,9800.48,9771.32,36.38120885
34,21:50:00,9777.62,9801.54,9777.63,9801.5,55.067287
35,21:55:00,9780.26,9801.51,9801.5,9782.28,48.49444753
36,22:00:00,9782.29,9815.0,9782.29,9803.18,98.21874305
37,22:05:00,9798.92,9812.02,9801.04,9800.01,16.5124013
38,22:10:00,9786.66,9802.01,9800.02,9791.15,21.36462156
39,22:15:00,9775.0,9789.05,9789.05,9775.0,38.06022736
40,22:20:00,9762.02,9780.0,9775.0,9780.0,40.55255679
41,22:25:00,9779.99,9796.56,9779.99,9782.89,12.04228574
42,22:30:00,9775.0,9787.59,9782.89,9775.0,13.96269693
43,22:35:00,9768.74,9787.71,9775.01,9780.14,14.16070845
44,22:40:00,9780.14,9799.95,9780.14,9799.24,25.99933062
45,22:45:00,9782.43,9800.0,9798.09,9783.54,19.32679724
46,22:50:00,9771.0,9783.54,9783.54,9771.01,10.44291181
47,22:55:00,9758.15,9771.11,9771.0,9760.48,49.77333697
48,23:00:00,9760.47,9773.99,9760.47,9768.35,34.46914441
49,23:05:00,9742.47,9768.35,9768.35,9750.0,49.90418828
50,23:10:00,9746.3,9756.98,9749.99,9752.02,26.6732554
51,23:15:00,9738.56,9753.59,9750.97,9751.1,101.52011983
52,23:20:00,9730.0,9759.22,9751.09,9730.0,52.63934849
53,23:25:00,9728.0,9759.0,9729.24,9759.0,20.27776171
54,23:30:00,9753.64,9786.34,9758.0,9784.14,25.87573881
55,23:35:00,9779.07,9795.06,9784.13,9785.15,45.33534156
56,23:40:00,9779.57,9793.71,9785.15,9792.43,18.31872313
57,23:45:00,9785.43,9794.57,9792.43,9785.81,11.96005358
58,23:50:00,9785.44,9792.71,9785.44,9791.85,4.88486005
59,23:55:00,9775.95,9791.85,9791.85,9776.91,9.25416015
60,00:00:00,9632.0,9637.0,9636.99,9632.54,19.60688537
61,00:05:00,9632.01,9645.55,9632.54,9638.21,31.88445008
62,00:10:00,9638.2,9647.18,9638.21,9642.0,18.30629971
63,00:15:00,9631.85,9642.01,9642.01,9632.82,14.9504615
64,00:20:00,9632.81,9648.36,9632.81,9639.11,71.82659118
65,00:25:00,9637.8,9650.0,9639.11,9650.0,54.84960252
66,00:30:00,9636.13,9650.0,9650.0,9644.57,36.70202585
67,00:35:00,9627.24,9644.57,9644.57,9630.72,17.80094421
68,00:40:00,9627.37,9636.19,9630.73,9627.39,9.4090488
69,00:45:00,9625.0,9629.99,9627.39,9626.76,16.60116892
70,00:50:00,9623.89,9635.69,9626.77,9635.5,26.6603163
71,00:55:00,9631.56,9643.24,9635.5,9633.27,27.63438802
72,01:00:00,9620.01,9632.44,9632.44,9620.01,4.68120132
73,01:05:00,9602.74,9620.01,9620.01,9603.01,17.63279661
74,01:10:00,9603.0,9613.18,9603.01,9604.85,3.51933579
75,01:15:00,9603.74,9614.02,9603.74,9614.02,17.63113732
76,01:20:00,9614.05,9625.42,9614.05,9625.42,15.00909421
