episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
462.9699999999966,-538.6800000000048,108.87909090908934,331.3636363636364,11,1,4000,4000,False,11,1,81322cabb57142de84259ad40c41093a,2021-06-01_18-21-01,1622586061,14.380168199539185,14.380168199539185,1384,MSI,192.168.254.29,14.380168199539185,0,1,982a2_00000,"[-345.3699999999981, 298.46000000000276, 462.9699999999966, 265.6200000000017, -208.50000000000819, 325.9999999999918, -538.6800000000048, 243.38000000000466, 411.77999999999247, -15.849999999993997, 297.85999999999785]","[311, 366, 311, 367, 288, 316, 347, 342, 351, 306, 340]",0.10488886023962149,0.8261430802806501,0.035124699850733125,0.548955054022139,0.0,6151.068,650.294,8219.821,486.629,1.961,4000,4000,4000,19.2,50.215384615384615,0.0,0.0135498046875,0.0,0.2,8e-07,0.47785400319844484,0.005118604545714334,0.9593215584754944,0.00037805922,2.8490975523709494e-05,0.6931074392050505,0.01
536.929999999993,-538.6800000000048,70.79260869564911,338.2608695652174,12,1,8000,8000,False,23,2,81322cabb57142de84259ad40c41093a,2021-06-01_18-21-16,1622586076,14.050820589065552,28.430988788604736,1384,MSI,192.168.254.29,28.430988788604736,0,2,982a2_00000,"[245.57999999998992, 120.05000000000655, -181.3100000000113, 440.7099999999891, 298.97000000000025, -315.27000000000044, -292.1800000000012, -446.89000000000124, 536.929999999993, 215.28000000000247, -165.27000000001044, -26.040000000009968, -345.3699999999981, 298.46000000000276, 462.9699999999966, 265.6200000000017, -208.50000000000819, 325.9999999999918, -538.6800000000048, 243.38000000000466, 411.77999999999247, -15.849999999993997, 297.85999999999785]","[403, 348, 306, 368, 338, 383, 323, 327, 362, 322, 313, 342, 311, 366, 311, 367, 288, 316, 347, 342, 351, 306, 340]",0.10627601764289916,0.8234812326380332,0.03550789411804789,0.5454155012164538,0.0,6113.965,654.24,8092.409,494.29,1.978,8000,8000,8000,14.374999999999998,50.5,0.0,0.0135498046875,0.0,0.1,0.0007000000000000001,0.15092101285699755,-0.2961804310325533,0.8944627922028303,0.068058625,0.06198732042685151,0.6328686084598303,0.01
1276.220000000003,-538.6800000000048,259.67999999999637,333.8285714285714,12,1,12000,12000,False,35,3,81322cabb57142de84259ad40c41093a,2021-06-01_18-21-30,1622586090,13.781740188598633,42.21272897720337,1384,MSI,192.168.254.29,42.21272897720337,0,3,982a2_00000,"[-93.52999999999429, 413.71999999998206, 374.8299999999999, 1276.220000000003, 430.7199999999957, 1012.1099999999888, 808.9299999999948, 187.21999999998752, 232.28999999999996, 814.389999999994, 1266.7999999999956, 736.8699999999963, -345.3699999999981, 298.46000000000276, 462.9699999999966, 265.6200000000017, -208.50000000000819, 325.9999999999918, -538.6800000000048, 243.38000000000466, 411.77999999999247, -15.849999999993997, 297.85999999999785, 245.57999999998992, 120.05000000000655, -181.3100000000113, 440.7099999999891, 298.97000000000025, -315.27000000000044, -292.1800000000012, -446.89000000000124, 536.929999999993, 215.28000000000247, -165.27000000001044, -26.040000000009968]","[313, 290, 325, 360, 305, 371, 312, 321, 291, 335, 357, 324, 311, 366, 311, 367, 288, 316, 347, 342, 351, 306, 340, 403, 348, 306, 368, 338, 383, 323, 327, 362, 322, 313, 342]",0.10609603434742546,0.8178838797123992,0.03527302534886053,0.5430139089633009,0.0,6030.56,663.288,8031.534,498.037,1.973,12000,12000,12000,13.025,50.300000000000004,0.0,0.0135498046875,0.0,0.15000000000000002,0.00030000000000000003,0.1466534823703114,-0.25866216560825706,0.7676884606480598,0.06321255,0.16494638519361615,0.3270551450550556,0.01
2111.4299999999976,-538.6800000000048,566.1039583333295,331.75,13,1,16000,16000,True,48,4,81322cabb57142de84259ad40c41093a,2021-06-01_18-21-44,1622586104,13.822612047195435,56.035341024398804,1384,MSI,192.168.254.29,56.035341024398804,0,4,982a2_00000,"[857.1200000000017, 1332.79, 1895.2499999999945, 1515.879999999992, 1762.7399999999952, 875.0299999999979, 1355.9299999999957, 1131.949999999999, 1637.679999999992, 2111.4299999999976, 1158.8899999999949, 1488.2099999999919, 961.2899999999936, -345.3699999999981, 298.46000000000276, 462.9699999999966, 265.6200000000017, -208.50000000000819, 325.9999999999918, -538.6800000000048, 243.38000000000466, 411.77999999999247, -15.849999999993997, 297.85999999999785, 245.57999999998992, 120.05000000000655, -181.3100000000113, 440.7099999999891, 298.97000000000025, -315.27000000000044, -292.1800000000012, -446.89000000000124, 536.929999999993, 215.28000000000247, -165.27000000001044, -26.040000000009968, -93.52999999999429, 413.71999999998206, 374.8299999999999, 1276.220000000003, 430.7199999999957, 1012.1099999999888, 808.9299999999948, 187.21999999998752, 232.28999999999996, 814.389999999994, 1266.7999999999956, 736.8699999999963]","[323, 314, 362, 334, 355, 301, 308, 293, 343, 376, 296, 325, 310, 311, 366, 311, 367, 288, 316, 347, 342, 351, 306, 340, 403, 348, 306, 368, 338, 383, 323, 327, 362, 322, 313, 342, 313, 290, 325, 360, 305, 371, 312, 321, 291, 335, 357, 324]",0.1059363531133244,0.8155826619511389,0.0349552692884706,0.5398032208538267,0.0,6006.659,665.928,7993.57,500.402,1.729,16000,16000,16000,13.108333333333333,50.408333333333324,0.0,0.0135498046875,0.0,0.22500000000000003,9.800000000000001e-05,0.07234171137679368,-0.09149445570074022,0.3196758693084121,0.10412159,0.026643211778718978,0.1996487253345549,0.01
